Sexo;Comunidades y Ciudades Autónomas;Nivel de formación alcanzado;Periodo;Total
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2014;23,8
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2015;21,8
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2016;15,3
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2017;15,1
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2018;15,9
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2019;12,6
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2020;16,4
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2021;14,1
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2022;13,0
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2023;11,3
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2024;11,6
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;22,0
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;20,2
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;14,8
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;16,7
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;14,8
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;11,3
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;14,7
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;12,0
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;12,2
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;13,5
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;10,0
Ambos sexos;14 Murcia, Región de;Educación superior;2014;34,0
Ambos sexos;14 Murcia, Región de;Educación superior;2015;28,3
Ambos sexos;14 Murcia, Región de;Educación superior;2016;23,4
Ambos sexos;14 Murcia, Región de;Educación superior;2017;21,6
Ambos sexos;14 Murcia, Región de;Educación superior;2018;22,9
Ambos sexos;14 Murcia, Región de;Educación superior;2019;20,6
Ambos sexos;14 Murcia, Región de;Educación superior;2020;29,0
Ambos sexos;14 Murcia, Región de;Educación superior;2021;25,2
Ambos sexos;14 Murcia, Región de;Educación superior;2022;19,6
Ambos sexos;14 Murcia, Región de;Educación superior;2023;20,8
Ambos sexos;14 Murcia, Región de;Educación superior;2024;20,1
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2014;0,4
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2015;..
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2016;1,3
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2017;0,9
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2018;1,2
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2019;0,6
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2020;0,9
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2021;1,3
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2022;1,5
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2023;0,9
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2024;0,2
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2014;1,3
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2015;1,3
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2016;1,1
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2017;0,8
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2018;0,4
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2019;0,7
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2020;0,4
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2021;1,2
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2022;0,4
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2023;0,6
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2024;0,3
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2014;4,3
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2015;3,1
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2016;2,6
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2017;2,0
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2018;3,4
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2019;2,5
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2020;1,8
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2021;4,5
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2022;3,6
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2023;3,1
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2024;3,0
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2014;16,9
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2015;13,5
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2016;11,9
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2017;9,4
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2018;9,9
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2019;7,0
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2020;9,4
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2021;8,1
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2022;8,8
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2023;7,0
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2024;6,7
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2014;7,7
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2015;6,8
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2016;6,2
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2017;5,0
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2018;4,5
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2019;3,9
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2020;4,0
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2021;5,3
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2022;4,9
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2023;5,0
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2024;4,2
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;5,7
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;5,9
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;5,3
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;3,5
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;3,5
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;3,0
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;3,0
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;3,6
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;4,5
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;5,1
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;2,9
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2014;12,6
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2015;11,8
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2016;9,7
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2017;10,1
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2018;8,6
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2019;8,3
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2020;11,5
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2021;10,4
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2022;8,2
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2023;11,2
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2024;8,6
Ambos sexos;16 País Vasco;Analfabetos;2014;0,4
Ambos sexos;16 País Vasco;Analfabetos;2015;0,5
Ambos sexos;16 País Vasco;Analfabetos;2016;0,5
Ambos sexos;16 País Vasco;Analfabetos;2017;0,6
Ambos sexos;16 País Vasco;Analfabetos;2018;0,4
Ambos sexos;16 País Vasco;Analfabetos;2019;1,0
Ambos sexos;16 País Vasco;Analfabetos;2020;0,2
Ambos sexos;16 País Vasco;Analfabetos;2021;0,2
Ambos sexos;16 País Vasco;Analfabetos;2022;0,4
Ambos sexos;16 País Vasco;Analfabetos;2023;0,1
Ambos sexos;16 País Vasco;Analfabetos;2024;0,2
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2014;1,0
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2015;1,6
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2016;1,0
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2017;1,5
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2018;1,1
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2019;1,3
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2020;0,5
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2021;0,4
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2022;2,5
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2023;1,1
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2024;1,3
Ambos sexos;16 País Vasco;Educación primaria;2014;12,9
Ambos sexos;16 País Vasco;Educación primaria;2015;8,3
Ambos sexos;16 País Vasco;Educación primaria;2016;6,3
Ambos sexos;16 País Vasco;Educación primaria;2017;7,7
Ambos sexos;16 País Vasco;Educación primaria;2018;5,6
Ambos sexos;16 País Vasco;Educación primaria;2019;4,2
Ambos sexos;16 País Vasco;Educación primaria;2020;5,6
Ambos sexos;16 País Vasco;Educación primaria;2021;6,4
Ambos sexos;16 País Vasco;Educación primaria;2022;6,4
Ambos sexos;16 País Vasco;Educación primaria;2023;3,8
Ambos sexos;16 País Vasco;Educación primaria;2024;4,3
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2014;56,2
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2015;53,1
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2016;44,5
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2017;36,0
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2018;33,9
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2019;33,3
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2020;28,0
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2021;34,3
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2022;24,8
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2023;20,6
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2024;20,3
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2014;20,5
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2015;18,4
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2016;17,3
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2017;17,1
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2018;15,6
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2019;11,5
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2020;11,8
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2021;12,8
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2022;14,8
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2023;14,5
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2024;16,1
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;22,2
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;19,9
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;14,9
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;13,0
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;12,3
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;13,1
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;11,6
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;15,0
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;13,7
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;12,1
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;12,7
Ambos sexos;16 País Vasco;Educación superior;2014;55,7
Ambos sexos;16 País Vasco;Educación superior;2015;50,1
Ambos sexos;16 País Vasco;Educación superior;2016;45,3
Ambos sexos;16 País Vasco;Educación superior;2017;39,3
Ambos sexos;16 País Vasco;Educación superior;2018;33,4
Ambos sexos;16 País Vasco;Educación superior;2019;29,9
Ambos sexos;16 País Vasco;Educación superior;2020;39,0
Ambos sexos;16 País Vasco;Educación superior;2021;39,5
Ambos sexos;16 País Vasco;Educación superior;2022;31,8
Ambos sexos;16 País Vasco;Educación superior;2023;31,3
Ambos sexos;16 País Vasco;Educación superior;2024;32,3
Ambos sexos;17 Rioja, La;Analfabetos;2014;0,3
Ambos sexos;17 Rioja, La;Analfabetos;2015;0,2
Ambos sexos;17 Rioja, La;Analfabetos;2016;0,1
Ambos sexos;17 Rioja, La;Analfabetos;2017;0,5
Ambos sexos;17 Rioja, La;Analfabetos;2018;0,2
Ambos sexos;17 Rioja, La;Analfabetos;2019;0,1
Ambos sexos;17 Rioja, La;Analfabetos;2020;0,2
Ambos sexos;17 Rioja, La;Analfabetos;2021;0,1
Ambos sexos;17 Rioja, La;Analfabetos;2022;0,3
Ambos sexos;17 Rioja, La;Analfabetos;2023;0,5
Ambos sexos;17 Rioja, La;Analfabetos;2024;0,7
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2014;0,3
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2015;0,2
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2016;0,3
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2017;0,3
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2018;0,1
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2019;0,1
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2020;0,1
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2021;0,3
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2022;0,3
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2023;0,3
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2024;0,3
Ambos sexos;17 Rioja, La;Educación primaria;2014;2,9
Ambos sexos;17 Rioja, La;Educación primaria;2015;2,3
Ambos sexos;17 Rioja, La;Educación primaria;2016;2,2
Ambos sexos;17 Rioja, La;Educación primaria;2017;1,8
Ambos sexos;17 Rioja, La;Educación primaria;2018;0,9
Ambos sexos;17 Rioja, La;Educación primaria;2019;1,3
Ambos sexos;17 Rioja, La;Educación primaria;2020;1,2
Ambos sexos;17 Rioja, La;Educación primaria;2021;1,2
Ambos sexos;17 Rioja, La;Educación primaria;2022;0,6
Ambos sexos;17 Rioja, La;Educación primaria;2023;1,2
Ambos sexos;17 Rioja, La;Educación primaria;2024;0,8
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2014;10,6
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2015;8,7
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2016;8,3
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2017;6,1
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2018;6,5
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2019;5,6
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2020;6,2
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2021;7,0
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2022;6,0
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2023;5,4
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2024;7,1
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2014;4,0
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2015;4,2
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2016;2,5
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2017;2,7
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2018;2,5
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2019;2,5
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2020;2,7
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2021;3,5
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2022;2,6
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2023;1,6
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2024;1,5
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;3,4
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;2,0
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;1,7
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;1,8
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;1,5
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;1,6
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;1,6
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;1,7
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;2,1
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;1,9
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;1,1
Ambos sexos;17 Rioja, La;Educación superior;2014;6,8
Ambos sexos;17 Rioja, La;Educación superior;2015;6,1
Ambos sexos;17 Rioja, La;Educación superior;2016;5,7
Ambos sexos;17 Rioja, La;Educación superior;2017;5,1
Ambos sexos;17 Rioja, La;Educación superior;2018;4,3
Ambos sexos;17 Rioja, La;Educación superior;2019;4,3
Ambos sexos;17 Rioja, La;Educación superior;2020;4,6
Ambos sexos;17 Rioja, La;Educación superior;2021;4,9
Ambos sexos;17 Rioja, La;Educación superior;2022;3,5
Ambos sexos;17 Rioja, La;Educación superior;2023;4,2
Ambos sexos;17 Rioja, La;Educación superior;2024;4,2
Ambos sexos;18 Ceuta;Analfabetos;2014;0,2
Ambos sexos;18 Ceuta;Analfabetos;2015;0,2
Ambos sexos;18 Ceuta;Analfabetos;2016;0,2
Ambos sexos;18 Ceuta;Analfabetos;2017;0,1
Ambos sexos;18 Ceuta;Analfabetos;2018;0,2
Ambos sexos;18 Ceuta;Analfabetos;2019;0,5
Ambos sexos;18 Ceuta;Analfabetos;2020;0,3
Ambos sexos;18 Ceuta;Analfabetos;2021;0,1
Ambos sexos;18 Ceuta;Analfabetos;2022;0,2
Ambos sexos;18 Ceuta;Analfabetos;2023;0,5
Ambos sexos;18 Ceuta;Analfabetos;2024;0,4
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2014;0,8
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2015;0,8
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2016;0,6
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2017;0,3
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2018;0,3
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2019;0,3
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2020;0,2
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2021;0,1
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2022;0,1
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2023;0,2
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2024;0,2
Ambos sexos;18 Ceuta;Educación primaria;2014;1,6
Ambos sexos;18 Ceuta;Educación primaria;2015;1,8
Ambos sexos;18 Ceuta;Educación primaria;2016;2,2
Ambos sexos;18 Ceuta;Educación primaria;2017;1,6
Ambos sexos;18 Ceuta;Educación primaria;2018;2,5
Ambos sexos;18 Ceuta;Educación primaria;2019;1,8
Ambos sexos;18 Ceuta;Educación primaria;2020;1,4
Ambos sexos;18 Ceuta;Educación primaria;2021;2,2
Ambos sexos;18 Ceuta;Educación primaria;2022;3,3
Ambos sexos;18 Ceuta;Educación primaria;2023;2,5
Ambos sexos;18 Ceuta;Educación primaria;2024;2,1
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2014;6,2
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2015;4,1
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2016;3,6
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2017;3,6
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2018;4,8
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2019;4,5
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2020;4,3
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2021;3,9
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2022;4,1
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2023;6,0
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2024;4,6
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2014;1,4
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2015;1,0
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2016;0,5
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2017;0,7
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2018;1,0
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2019;1,0
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2020;1,1
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2021;1,7
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2022;1,5
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2023;0,9
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2024;1,0
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;0,5
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;0,8
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;0,7
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;0,6
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;0,7
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;0,6
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;0,7
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;1,1
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;1,0
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;0,9
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;0,7
Ambos sexos;18 Ceuta;Educación superior;2014;1,5
Ambos sexos;18 Ceuta;Educación superior;2015;1,6
