Sexo;Comunidades y Ciudades Autónomas;Nivel de formación alcanzado;Periodo;Total
Ambos sexos;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2022;262,8
Ambos sexos;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2023;249,1
Ambos sexos;14 Murcia, Región de;Primera etapa de Educación Secundaria y similar;2024;242,2
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2014;91,4
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2015;89,0
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2016;83,8
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2017;90,6
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2018;89,2
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2019;84,7
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2020;87,3
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2021;96,5
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2022;92,2
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2023;95,4
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria, con orientación general;2024;92,8
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;77,7
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;77,6
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;76,3
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;73,8
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;73,7
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;79,5
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;81,7
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;79,6
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;85,0
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;85,6
Ambos sexos;14 Murcia, Región de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;87,0
Ambos sexos;14 Murcia, Región de;Educación superior;2014;210,6
Ambos sexos;14 Murcia, Región de;Educación superior;2015;212,4
Ambos sexos;14 Murcia, Región de;Educación superior;2016;216,0
Ambos sexos;14 Murcia, Región de;Educación superior;2017;223,3
Ambos sexos;14 Murcia, Región de;Educación superior;2018;236,6
Ambos sexos;14 Murcia, Región de;Educación superior;2019;239,1
Ambos sexos;14 Murcia, Región de;Educación superior;2020;254,7
Ambos sexos;14 Murcia, Región de;Educación superior;2021;268,6
Ambos sexos;14 Murcia, Región de;Educación superior;2022;247,5
Ambos sexos;14 Murcia, Región de;Educación superior;2023;268,0
Ambos sexos;14 Murcia, Región de;Educación superior;2024;276,9
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2014;0,7
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2015;0,8
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2016;2,2
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2017;1,6
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2018;1,9
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2019;1,2
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2020;1,4
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2021;2,1
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2022;2,2
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2023;1,2
Ambos sexos;15 Navarra, Comunidad Foral de;Analfabetos;2024;0,3
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2014;2,2
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2015;3,1
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2016;3,2
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2017;2,4
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2018;0,8
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2019;1,1
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2020;1,3
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2021;2,9
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2022;2,8
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2023;3,0
Ambos sexos;15 Navarra, Comunidad Foral de;Estudios primarios incompletos;2024;2,0
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2014;15,3
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2015;11,2
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2016;9,9
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2017;9,5
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2018;14,2
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2019;13,6
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2020;9,8
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2021;11,8
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2022;10,4
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2023;12,5
Ambos sexos;15 Navarra, Comunidad Foral de;Educación primaria;2024;10,1
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2014;78,2
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2015;77,3
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2016;71,2
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2017;72,8
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2018;67,7
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2019;65,4
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2020;63,9
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2021;59,8
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2022;61,8
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2023;63,8
Ambos sexos;15 Navarra, Comunidad Foral de;Primera etapa de Educación Secundaria y similar;2024;66,1
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2014;39,9
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2015;38,8
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2016;37,6
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2017;34,7
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2018;38,5
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2019;38,7
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2020;34,9
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2021;39,0
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2022;39,2
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2023;42,6
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria, con orientación general;2024;38,0
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;33,0
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;34,3
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;35,1
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;40,0
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;39,4
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;39,7
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;36,9
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;37,8
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;42,8
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;40,5
Ambos sexos;15 Navarra, Comunidad Foral de;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;43,4
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2014;142,3
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2015;141,1
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2016;146,5
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2017;149,5
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2018;151,2
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2019;155,1
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2020;161,3
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2021;166,7
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2022;168,2
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2023;168,2
Ambos sexos;15 Navarra, Comunidad Foral de;Educación superior;2024;178,4
Ambos sexos;16 País Vasco;Analfabetos;2014;1,1
Ambos sexos;16 País Vasco;Analfabetos;2015;1,6
Ambos sexos;16 País Vasco;Analfabetos;2016;1,1
Ambos sexos;16 País Vasco;Analfabetos;2017;0,8
Ambos sexos;16 País Vasco;Analfabetos;2018;0,8
Ambos sexos;16 País Vasco;Analfabetos;2019;1,4
Ambos sexos;16 País Vasco;Analfabetos;2020;0,3
Ambos sexos;16 País Vasco;Analfabetos;2021;0,8
Ambos sexos;16 País Vasco;Analfabetos;2022;0,7
Ambos sexos;16 País Vasco;Analfabetos;2023;1,5
Ambos sexos;16 País Vasco;Analfabetos;2024;1,2
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2014;3,4
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2015;3,0
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2016;3,3
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2017;3,0
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2018;3,4
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2019;5,8
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2020;3,9
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2021;4,3
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2022;6,3
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2023;7,5
Ambos sexos;16 País Vasco;Estudios primarios incompletos;2024;6,9
Ambos sexos;16 País Vasco;Educación primaria;2014;42,2
Ambos sexos;16 País Vasco;Educación primaria;2015;31,7
Ambos sexos;16 País Vasco;Educación primaria;2016;32,7
Ambos sexos;16 País Vasco;Educación primaria;2017;32,8
Ambos sexos;16 País Vasco;Educación primaria;2018;27,5
Ambos sexos;16 País Vasco;Educación primaria;2019;27,2
Ambos sexos;16 País Vasco;Educación primaria;2020;23,1
Ambos sexos;16 País Vasco;Educación primaria;2021;22,0
Ambos sexos;16 País Vasco;Educación primaria;2022;20,4
Ambos sexos;16 País Vasco;Educación primaria;2023;19,7
Ambos sexos;16 País Vasco;Educación primaria;2024;22,2
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2014;231,8
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2015;231,1
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2016;222,9
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2017;208,1
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2018;210,4
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2019;205,3
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2020;178,7
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2021;180,2
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2022;180,6
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2023;175,0
Ambos sexos;16 País Vasco;Primera etapa de Educación Secundaria y similar;2024;156,4
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2014;109,3
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2015;113,7
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2016;113,4
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2017;111,2
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2018;119,8
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2019;113,1
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2020;106,1
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2021;112,0
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2022;121,7
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2023;118,9
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2024;120,3
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;116,2
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;116,0
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;114,8
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;115,1
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;114,5
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;113,0
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;114,7
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;118,4
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;112,4
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;124,1
Ambos sexos;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;128,3
Ambos sexos;16 País Vasco;Educación superior;2014;530,2
Ambos sexos;16 País Vasco;Educación superior;2015;531,3
Ambos sexos;16 País Vasco;Educación superior;2016;543,4
Ambos sexos;16 País Vasco;Educación superior;2017;549,0
Ambos sexos;16 País Vasco;Educación superior;2018;549,4
Ambos sexos;16 País Vasco;Educación superior;2019;564,6
Ambos sexos;16 País Vasco;Educación superior;2020;587,6
Ambos sexos;16 País Vasco;Educación superior;2021;617,8
Ambos sexos;16 País Vasco;Educación superior;2022;619,4
Ambos sexos;16 País Vasco;Educación superior;2023;632,3
Ambos sexos;16 País Vasco;Educación superior;2024;639,5
Ambos sexos;17 Rioja, La;Analfabetos;2014;0,6
Ambos sexos;17 Rioja, La;Analfabetos;2015;0,5
Ambos sexos;17 Rioja, La;Analfabetos;2016;0,4
Ambos sexos;17 Rioja, La;Analfabetos;2017;0,9
Ambos sexos;17 Rioja, La;Analfabetos;2018;0,6
Ambos sexos;17 Rioja, La;Analfabetos;2019;0,3
Ambos sexos;17 Rioja, La;Analfabetos;2020;0,4
Ambos sexos;17 Rioja, La;Analfabetos;2021;0,4
Ambos sexos;17 Rioja, La;Analfabetos;2022;1,0
Ambos sexos;17 Rioja, La;Analfabetos;2023;1,3
Ambos sexos;17 Rioja, La;Analfabetos;2024;1,5
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2014;1,4
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2015;0,9
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2016;0,6
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2017;1,1
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2018;0,7
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2019;0,4
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2020;0,9
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2021;1,1
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2022;1,1
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2023;1,9
Ambos sexos;17 Rioja, La;Estudios primarios incompletos;2024;2,0
Ambos sexos;17 Rioja, La;Educación primaria;2014;10,1
Ambos sexos;17 Rioja, La;Educación primaria;2015;8,8
Ambos sexos;17 Rioja, La;Educación primaria;2016;7,6
Ambos sexos;17 Rioja, La;Educación primaria;2017;6,5
Ambos sexos;17 Rioja, La;Educación primaria;2018;4,6
Ambos sexos;17 Rioja, La;Educación primaria;2019;4,8
Ambos sexos;17 Rioja, La;Educación primaria;2020;5,2
Ambos sexos;17 Rioja, La;Educación primaria;2021;5,1
Ambos sexos;17 Rioja, La;Educación primaria;2022;4,5
Ambos sexos;17 Rioja, La;Educación primaria;2023;5,3
Ambos sexos;17 Rioja, La;Educación primaria;2024;5,0
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2014;43,7
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2015;43,3
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2016;47,3
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2017;46,1
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2018;49,7
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2019;50,8
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2020;48,0
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2021;47,0
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2022;42,6
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2023;46,0
Ambos sexos;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2024;46,5
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2014;21,2
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2015;20,6
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2016;18,6
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2017;19,4
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2018;19,7
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2019;20,9
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2020;19,5
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2021;21,1
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2022;21,2
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2023;17,8
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2024;16,8
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;17,9
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;16,8
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;16,9
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;17,9
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;17,8
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;17,0
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;18,1
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;18,8
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;20,2
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;20,7
Ambos sexos;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;19,5
Ambos sexos;17 Rioja, La;Educación superior;2014;61,7
Ambos sexos;17 Rioja, La;Educación superior;2015;63,2
Ambos sexos;17 Rioja, La;Educación superior;2016;62,1
Ambos sexos;17 Rioja, La;Educación superior;2017;61,0
Ambos sexos;17 Rioja, La;Educación superior;2018;60,9
Ambos sexos;17 Rioja, La;Educación superior;2019;61,9
Ambos sexos;17 Rioja, La;Educación superior;2020;62,4
Ambos sexos;17 Rioja, La;Educación superior;2021;67,7
Ambos sexos;17 Rioja, La;Educación superior;2022;70,6
Ambos sexos;17 Rioja, La;Educación superior;2023;68,7
Ambos sexos;17 Rioja, La;Educación superior;2024;70,7
Ambos sexos;18 Ceuta;Analfabetos;2014;0,2
Ambos sexos;18 Ceuta;Analfabetos;2015;0,2
Ambos sexos;18 Ceuta;Analfabetos;2016;0,4
Ambos sexos;18 Ceuta;Analfabetos;2017;0,6
Ambos sexos;18 Ceuta;Analfabetos;2018;0,6
Ambos sexos;18 Ceuta;Analfabetos;2019;0,5
Ambos sexos;18 Ceuta;Analfabetos;2020;0,3
Ambos sexos;18 Ceuta;Analfabetos;2021;0,1
Ambos sexos;18 Ceuta;Analfabetos;2022;0,4
Ambos sexos;18 Ceuta;Analfabetos;2023;0,8
Ambos sexos;18 Ceuta;Analfabetos;2024;0,6
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2014;1,6
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2015;1,4
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2016;1,3
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2017;0,7
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2018;0,5
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2019;0,6
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2020;0,4
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2021;0,2
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2022;0,3
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2023;0,2
Ambos sexos;18 Ceuta;Estudios primarios incompletos;2024;0,3
Ambos sexos;18 Ceuta;Educación primaria;2014;4,1
Ambos sexos;18 Ceuta;Educación primaria;2015;4,5
Ambos sexos;18 Ceuta;Educación primaria;2016;5,1
Ambos sexos;18 Ceuta;Educación primaria;2017;4,0
Ambos sexos;18 Ceuta;Educación primaria;2018;4,4
Ambos sexos;18 Ceuta;Educación primaria;2019;4,7
Ambos sexos;18 Ceuta;Educación primaria;2020;3,7
Ambos sexos;18 Ceuta;Educación primaria;2021;4,4
Ambos sexos;18 Ceuta;Educación primaria;2022;6,3
Ambos sexos;18 Ceuta;Educación primaria;2023;5,4
Ambos sexos;18 Ceuta;Educación primaria;2024;4,1
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2014;13,1
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2015;10,6
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2016;10,7
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2017;12,0
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2018;14,0
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2019;12,8
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2020;12,7
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2021;11,0
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2022;13,4
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2023;15,4
Ambos sexos;18 Ceuta;Primera etapa de Educación Secundaria y similar;2024;11,5
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2014;6,7
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2015;5,6
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2016;5,3
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2017;5,2
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2018;4,5
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2019;7,0
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2020;6,5
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2021;7,2
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2022;6,9
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2023;4,8
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2024;5,1
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;3,0
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;3,1
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;2,6
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;3,0
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;3,6
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;3,1
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;2,8
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;2,8
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;3,2
